0	108
0	18
0	79
0	96
0	123
0	42
0	129
0	49
0	74
0	104
0	144
0	31
0	93
0	11
0	143
0	134
0	125
0	32
0	117
0	60
0	83
0	169
0	155
0	36
0	103
0	167
0	29
0	163
0	4
0	64
0	43
0	139
0	166
0	37
0	13
0	98
0	82
0	127
0	6
0	102
0	111
0	80
0	101
1	25
1	122
1	57
1	65
1	146
1	44
1	75
1	132
1	20
1	7
1	81
1	51
1	168
1	67
1	1
1	152
1	63
1	72
1	9
1	90
1	47
1	88
1	66
1	68
1	86
1	10
1	76
1	94
1	120
1	15
1	22
1	131
1	158
1	48
1	130
1	140
1	71
1	34
1	142
1	2
1	52
1	3
1	145
2	70
2	35
2	99
2	116
2	17
2	27
2	157
2	24
2	28
2	14
2	153
2	23
2	137
2	105
2	89
2	59
2	115
2	78
2	100
2	97
2	138
2	8
2	118
2	165
2	126
2	110
2	91
2	56
2	50
2	39
2	136
2	170
2	107
2	133
2	148
2	54
2	149
2	112
2	119
2	55
2	21
2	124
3	58
3	41
3	128
3	53
3	73
3	162
3	77
3	38
3	135
3	61
3	114
3	92
3	141
3	33
3	95
3	113
3	26
3	46
3	150
3	16
3	45
3	85
3	151
3	19
3	147
3	106
3	30
3	87
3	154
3	109
3	12
3	40
3	160
3	161
3	62
3	159
3	156
3	121
3	69
3	84
3	164
3	5
